CourseID,InstructorID,Semesters
655,239,"Spring 2023,Spring 2021,Spring 2020,Fall 2019,Spring 2019,Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2014,Spring 2013,Spring 2012,Spring 2011,Spring 2010"
655,244,"Fall 2020,Spring 2019"
655,213,"Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012,Fall 2011,Fall 2010,Fall 2009"
655,252,"Spring 2013,Spring 2012"
655,253,Fall 2010
656,252,"Fall 2016,Fall 2013"
656,239,"Fall 2010,Fall 2009"
657,248,"Fall 2014,Fall 2012"
658,211,Fall 2024
659,207,"Fall 2024,Spring 2024,Fall 2023"
659,222,"Fall 2024,Summer 2024,Spring 2024"
659,220,"Fall 2024,Spring 2024,Fall 2023"
659,213,"Fall 2024,Spring 2024"
659,223,Fall 2023
660,217,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2015,Spring 2014,Spring 2013,Spring 2012,Spring 2011"
661,210,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2016,Spring 2015"
663,219,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Summer 2013,Fall 2012,Fall 2011,Fall 2010"
663,216,"Fall 2024,Summer 2024,Fall 2023,Fall 2022,Fall 2021,Summer 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017,Fall 2016"
663,223,"Fall 2024,Fall 2023,Fall 2022,Spring 2022,Fall 2019,Fall 2018,Fall 2017,Spring 2017"
663,210,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2017,Fall 2016,Fall 2015,Fall 2014"
663,206,Fall 2024
663,207,"Fall 2024,Fall 2023"
663,208,"Fall 2024,Fall 2023,Fall 2022,Fall 2021"
663,209,Fall 2024
663,225,"Fall 2024,Fall 2022,Spring 2022,Spring 2021,Spring 2019,Spring 2018,Fall 2015"
663,221,Fall 2024
663,215,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020"
663,218,"Spring 2024,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012,Fall 2011"
663,211,"Fall 2023,Summer 2023,Fall 2022"
663,222,"Fall 2022,Summer 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018"
663,307,Fall 2021
663,205,"Fall 2020,Fall 2017,Fall 2016,Fall 2015,Fall 2011"
663,213,Fall 2014
664,208,"Fall 2024,Summer 2024"
664,216,"Summer 2024,January 2024,Summer 2023,January 2023,Summer 2022,January 2022,Summer 2021,January 2021,Summer 2020,January 2020,Summer 2019,Summer 2018,Summer 2017"
664,205,"Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2020,Fall 2019,Fall 2018,January 2018,January 2017,Summer 2016,Summer 2015,January 2015,Summer 2014,January 2014,Summer 2013,Summer 2012,January 2012,Summer 2011"
664,222,"Spring 2023,January 2023,Summer 2022,January 2022,Spring 2021,January 2021"
664,207,"Spring 2023,Fall 2022"
664,225,"Fall 2022,Fall 2020,Spring 2017,Fall 2016"
664,213,"Spring 2021,Spring 2017,Fall 2014"
664,218,"January 2021,Fall 2018,Fall 2017,Spring 2017,January 2014,January 2012,January 2011,Spring 2010,January 2010"
664,210,"Fall 2020,Fall 2018"
664,223,"Spring 2017,Fall 2016,Spring 2016,January 2016,Fall 2015,Spring 2014,Fall 2013,Spring 2011,Spring 2010"
664,299,"Fall 2015,Spring 2015,Fall 2014"
664,199,Spring 2014
664,195,"Spring 2012,Spring 2010"
664,209,Spring 2010
664,219,Fall 2009
665,217,Fall 2024
665,307,Fall 2021
666,218,"Fall 2024,Fall 2023,Fall 2022,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2014,Spring 2013"
666,222,"Summer 2024,Spring 2024,Spring 2023,Summer 2022,Spring 2022,Spring 2020,Spring 2019"
666,225,"Spring 2024,Spring 2019,Fall 2018,Fall 2017,Spring 2016"
666,208,"Spring 2024,Summer 2023,Spring 2023,Spring 2022"
666,216,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017"
666,210,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2018,Spring 2017,Spring 2016,Spring 2015"
666,211,"Spring 2024,Spring 2023"
666,207,Spring 2024
666,209,Spring 2024
666,223,"Spring 2024,Spring 2023,Spring 2022,Spring 2020,Spring 2019,Spring 2018,Fall 2016,Spring 2015,Spring 2013"
666,215,"Spring 2024,Spring 2023,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019"
666,219,"Spring 2024,Spring 2023,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2014,Summer 2013,Spring 2013,Spring 2012,Spring 2011"
666,205,"Spring 2018,Spring 2017,Spring 2016,Spring 2012"
667,53,"Spring 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017"
668,299,"Spring 2024,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017,Fall 2016"
669,307,"Spring 2024,Spring 2023,Fall 2022"
670,216,"Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013,Fall 2012"
670,213,Fall 2014
670,205,"Spring 2014,Fall 2013,Spring 2013,Fall 2012"
670,218,"Spring 2011,Fall 2010"
671,307,Fall 2021
672,213,"Spring 2023,Spring 2022"
673,210,"Fall 2022,Spring 2022,Fall 2019"
673,112,Fall 2019
673,218,"Spring 2019,Fall 2018"
674,222,Fall 2022
675,53,"Spring 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017"
676,223,"Spring 2019,Fall 2018"
676,205,"Spring 2014,Fall 2013"
676,199,Fall 2013
677,205,"Fall 2021,Spring 2021,Fall 2020"
677,217,"January 2017,Summer 2015,Summer 2014"
678,205,"Fall 2021,Spring 2021,Fall 2020"
678,213,"Spring 2021,Spring 2020"
678,218,"Spring 2019,Spring 2018"
678,223,Spring 2010
681,299,Fall 2023
682,299,"Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2016"
687,218,Spring 2018
691,205,Spring 2018
699,47,"Fall 2015,Fall 2014,Fall 2013,Fall 2012,Fall 2011,Fall 2010"
700,205,"Summer 2011,Summer 2010"
701,299,Fall 2024
702,293,"Fall 2024,Fall 2021,Fall 2020"
702,312,Fall 2024
702,298,Spring 2024
702,59,"Fall 2023,Fall 2022,Fall 2020"
702,81,"Spring 2022,Spring 2021,Spring 2020,Spring 2019"
702,311,"Fall 2015,Fall 2014,Fall 2013,Fall 2012,Fall 2011,Fall 2010,Fall 2009"
703,308,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019"
703,217,"Fall 2023,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019"
704,269,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2012,Fall 2011,Fall 2010,Fall 2009"
704,309,"Fall 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019"
705,308,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019"
705,306,Fall 2018
706,294,"Fall 2024,Fall 2023"
706,309,Fall 2023
706,293,Fall 2019
707,79,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018"
707,294,"Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012"
707,297,"Fall 2014,Fall 2013,Fall 2012,Fall 2011,Fall 2010"
707,296,Fall 2010
708,302,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017,Fall 2016,Fall 2015"
709,308,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Spring 2021,Fall 2020"
709,306,"Fall 2019,Fall 2018"
709,293,Spring 2019
709,311,Fall 2009
710,293,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019"
710,269,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Summer 2015,Spring 2015,Summer 2014,Spring 2014,Summer 2013,Spring 2013,Summer 2012,Summer 2011"
710,217,"Fall 2024,Spring 2024,Fall 2023,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2011,Spring 2011"
710,312,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022"
710,308,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2021"
710,59,"Fall 2024,Fall 2023"
710,298,"Fall 2024,Fall 2023"
710,295,"Fall 2024,Spring 2024,Fall 2023"
710,294,"Fall 2024,Fall 2020,Fall 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Fall 2013"
710,168,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019"
710,100,"Spring 2024,Spring 2023,Spring 2022,Summer 2021,Spring 2021,Summer 2020,Spring 2020"
710,309,"Spring 2024,Spring 2023,Spring 2022"
710,79,Spring 2024
710,311,"Summer 2021,Summer 2020,Summer 2019,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Summer 2015,Spring 2015,Summer 2014,Spring 2014,Spring 2013,Spring 2012,Spring 2011"
710,74,"Summer 2021,Summer 2020,Summer 2019,Summer 2018,Fall 2017,Summer 2017,Fall 2016,Summer 2016,Fall 2015,Summer 2015,Fall 2014,Summer 2014,Fall 2013,Summer 2013,Summer 2012,Summer 2011"
710,302,"Summer 2021,Summer 2020,Summer 2019,Summer 2018,Spring 2018,Summer 2017,Spring 2017,Summer 2016,Spring 2016,Summer 2015,Spring 2015,Summer 2014,Spring 2014,Spring 2013,Fall 2012"
710,225,"Summer 2021,Summer 2020"
710,68,"Summer 2021,Fall 2020,Summer 2020"
710,117,Spring 2021
710,297,"Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2014,Spring 2013,Spring 2011"
710,301,"Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2014"
711,301,"Fall 2024,Spring 2024,Fall 2023"
711,308,Fall 2024
711,72,Summer 2022
711,293,"Summer 2021,Summer 2020"
712,298,Fall 2024
712,269,Fall 2024
712,217,"Summer 2019,Summer 2018"
712,311,Summer 2017
713,293,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019"
713,168,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017,Fall 2016"
713,79,"Fall 2024,Fall 2023"
713,269,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012,Fall 2011,Fall 2010,Fall 2009"
713,294,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019,Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014"
713,100,"Spring 2024,Spring 2023"
713,74,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017"
713,301,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2014,Spring 2013,Spring 2012,Spring 2011,Spring 2010"
713,302,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2014,Spring 2013"
713,217,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018"
713,308,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020"
713,81,"Spring 2023,Spring 2022,Spring 2021,Spring 2020"
713,311,"Spring 2019,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013,Fall 2012,Spring 2012,Fall 2011,Spring 2011,Fall 2010,Spring 2010,Fall 2009"
713,297,"Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012,Fall 2011,Fall 2010,Fall 2009"
714,301,"Fall 2024,Fall 2023,Fall 2017,Fall 2015,Fall 2014,Fall 2011,Fall 2009"
715,308,"Fall 2024,Summer 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Summer 2021,Fall 2020"
715,293,"Fall 2024,Fall 2023,Fall 2021,Fall 2020,Fall 2019"
715,168,"Fall 2024,Summer 2024,Fall 2023,Summer 2023,Fall 2022,Fall 2020,Fall 2019,Fall 2018,Fall 2017,Fall 2016"
715,298,Fall 2024
715,100,"Fall 2024,Fall 2022,Fall 2021,Fall 2020,Fall 2019"
715,269,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2012,Fall 2011,Fall 2010,Fall 2009"
715,117,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020"
715,311,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012,Fall 2011,Fall 2010,Fall 2009"
715,313,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018"
715,301,"Fall 2024,Fall 2023,Fall 2016,Fall 2014,Fall 2009"
715,74,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Spring 2013,Fall 2012,Spring 2012,Fall 2011,Spring 2011,Fall 2010,Spring 2010,Fall 2009"
715,295,"Fall 2024,Fall 2023"
715,79,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020"
715,312,"Fall 2024,Fall 2023,Fall 2022,Fall 2020,Fall 2015,Fall 2014,Fall 2013"
715,306,"Fall 2023,Fall 2020,Fall 2019,Fall 2018"
715,309,"Fall 2023,Fall 2022,Fall 2020"
715,217,"Fall 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Fall 2019,Summer 2019,Fall 2018,Summer 2018,Fall 2017,Summer 2017,Fall 2016,Summer 2016,Summer 2015,Fall 2014,Summer 2014,Fall 2013,Fall 2012,Fall 2011,Fall 2010,Fall 2009"
715,73,"Fall 2022,Fall 2021,Fall 2020,Fall 2019"
715,70,"Fall 2022,Fall 2021,Spring 2021,Fall 2020,Fall 2019"
715,68,"Fall 2022,Fall 2020,Fall 2019,Fall 2018"
715,294,"Fall 2021,Fall 2019,Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012"
715,72,Fall 2021
715,80,Fall 2021
715,81,"Fall 2020,Fall 2018"
715,89,"Fall 2019,Fall 2018"
715,297,"Summer 2018,Fall 2017,Summer 2017,Fall 2016,Summer 2016,Fall 2015,Summer 2015,Fall 2014,Fall 2013,Fall 2012,Fall 2011,Fall 2010,Fall 2009"
715,172,Fall 2017
715,107,Fall 2017
715,303,Fall 2015
715,302,Fall 2012
715,144,Fall 2011
716,308,"Summer 2024,Spring 2022,January 2021,Summer 2020,Spring 2020"
716,117,"Spring 2024,Spring 2023,Spring 2021,Spring 2020"
716,217,"Spring 2024,Spring 2023,Spring 2022,Spring 2017"
716,309,"Spring 2024,Spring 2023,Spring 2022,Spring 2020"
716,92,"Fall 2023,Fall 2022,Fall 2021"
716,70,"Fall 2023,Fall 2022,Fall 2021"
716,306,"Spring 2023,Spring 2022,Spring 2021,Spring 2019"
716,59,"Spring 2023,Spring 2022"
716,74,"Spring 2021,Spring 2020,Fall 2019,Spring 2019,Spring 2018,Spring 2017"
716,89,"Spring 2019,Spring 2018"
716,85,"Spring 2018,Spring 2017"
716,269,"Spring 2017,Spring 2016"
717,298,"Summer 2024,Summer 2023"
717,217,"Summer 2019,Summer 2018"
717,311,Summer 2017
718,295,"Fall 2024,Fall 2023,Fall 2022"
718,100,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020"
718,72,"Fall 2024,Fall 2022,Fall 2021,Fall 2020"
718,308,Summer 2024
718,298,Spring 2024
718,259,"Spring 2024,Fall 2022,Fall 2020,Fall 2019"
718,312,"Fall 2022,Fall 2021,Fall 2020,Fall 2017,Fall 2016"
718,92,"Fall 2022,Fall 2021,Fall 2020,Fall 2019"
718,70,"Fall 2022,Spring 2020,Fall 2018"
718,89,"Fall 2022,Fall 2020,Fall 2019,Fall 2018,Fall 2017"
718,168,"Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017,Fall 2016"
718,217,Spring 2018
718,17,Fall 2017
718,269,"Fall 2016,Fall 2015,Spring 2010"
719,306,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023"
719,293,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019"
719,69,"Fall 2024,Fall 2023,Fall 2022,Summer 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Fall 2019"
719,79,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020"
719,269,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
719,294,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013"
719,301,"Fall 2024,Fall 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
719,74,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
719,70,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Fall 2019"
719,217,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
719,309,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Summer 2021"
719,295,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022"
719,117,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Spring 2022"
719,100,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Spring 2022"
719,59,"Fall 2024,Summer 2024,Spring 2024,Summer 2023,Spring 2023,Summer 2022,Spring 2022"
719,89,Fall 2024
719,168,"Fall 2024,Summer 2024,Spring 2024,Summer 2023,Spring 2023,Summer 2022,Summer 2021,Summer 2020,Summer 2019,Summer 2018,Summer 2017,Summer 2016"
719,296,"Fall 2024,Spring 2024,Spring 2023,Spring 2022"
719,298,Fall 2024
719,259,"Fall 2024,Spring 2023,Summer 2022,Spring 2022,Summer 2021,Summer 2020"
719,107,Fall 2024
719,72,Fall 2024
719,303,Fall 2024
719,308,Fall 2024
719,80,"Fall 2024,Summer 2022"
719,312,Fall 2024
719,68,"Spring 2023,Spring 2022"
719,313,"Fall 2019,Summer 2019,Fall 2018"
719,311,"Summer 2019,Summer 2018,Summer 2017,Spring 2017,Summer 2016,Spring 2016,Summer 2015,Spring 2015,Summer 2014,Spring 2014,Summer 2013,Spring 2013,Summer 2012,Spring 2012,Summer 2011,Spring 2011,Summer 2010,Spring 2010,Fall 2009"
719,297,"Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
720,100,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020"
720,306,Fall 2019
720,302,Spring 2011
721,217,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2015,Spring 2014,Spring 2013"
722,293,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019"
723,308,"Spring 2024,Spring 2023,Spring 2022,Summer 2021,Spring 2021,Summer 2020,Spring 2020"
723,301,"Spring 2020,Fall 2019,Spring 2019,Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2014,Spring 2013,Spring 2012,Spring 2011,Spring 2010"
724,302,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2011"
724,308,Summer 2023
724,168,"Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018"
725,308,"Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Spring 2021"
725,293,"Spring 2024,Spring 2022,Spring 2021,Spring 2020,Spring 2019"
725,168,"Spring 2024,Fall 2023,Spring 2023,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017"
725,295,Spring 2024
725,269,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2013,Spring 2012,Spring 2011,Spring 2010"
725,301,"Spring 2024,Spring 2017,Spring 2015,Spring 2010"
725,74,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2014,Spring 2013,Spring 2012,Spring 2011,Spring 2010"
725,306,"Spring 2024,Spring 2021,Spring 2020,Spring 2019"
725,79,"Spring 2024,Spring 2023,Spring 2022,Spring 2021"
725,309,"Spring 2024,Spring 2023,Spring 2021"
725,117,"Spring 2024,Spring 2023,Spring 2022,Spring 2021"
725,312,"Spring 2024,Spring 2023,Spring 2021,Spring 2016,Spring 2015,Spring 2014"
725,311,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2014,Spring 2013,Spring 2012,Spring 2011,Spring 2010"
725,313,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019"
725,100,"Spring 2023,Spring 2022,Spring 2021,Spring 2020"
725,68,"Spring 2023,Spring 2021,Spring 2020,Spring 2019"
725,70,"Spring 2023,Spring 2022,Summer 2021,Spring 2021,Spring 2020"
725,73,"Spring 2023,Spring 2022,Spring 2021,Spring 2020"
725,217,"Spring 2023,Spring 2022,Summer 2021,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2015,Fall 2014,Spring 2014,Spring 2013,Spring 2012,Spring 2011,Spring 2010"
725,294,"Spring 2022,Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2014,Spring 2013"
725,72,Spring 2022
725,80,Spring 2022
725,81,"Spring 2021,Spring 2019"
725,89,"Spring 2021,Spring 2020,Spring 2019"
725,297,"Spring 2018,Spring 2017,Spring 2016,Fall 2015,Spring 2015,Spring 2014,Spring 2013,Spring 2012,Spring 2011,Spring 2010"
725,172,Spring 2018
725,107,Spring 2018
725,303,Spring 2016
725,302,Spring 2013
725,144,Spring 2012
726,298,Spring 2024
726,311,"Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2012,Spring 2010"
726,217,Spring 2018
727,295,"Spring 2024,Spring 2023,Spring 2022"
727,269,"Spring 2021,Spring 2020,Fall 2017"
727,309,"Spring 2021,Spring 2020"
728,306,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2019"
